-568.06,-112.79,-217.04
-562.23,-118.92,-216.87
-556.22,-125,-216.69
-550.02,-131.02,-216.5
-543.63,-136.97,-216.31
-537.07,-142.86,-216.11
-530.33,-148.68,-215.91
-523.41,-154.43,-215.7
-516.31,-160.11,-215.49
-509.04,-165.73,-215.27
-501.61,-171.26,-215.05
-494,-176.73,-214.82
-486.23,-182.12,-214.59
-478.3,-187.42,-214.35
-470.2,-192.65,-214.11
-461.95,-197.8,-213.86
-453.54,-202.86,-213.61
-444.97,-207.84,-213.35
-436.26,-212.74,-213.09
-427.4,-217.54,-212.82
-418.39,-222.26,-212.55
-409.24,-226.88,-212.28
-399.95,-231.42,-212
-390.52,-235.86,-211.72
-380.96,-240.2,-211.43
-371.27,-244.45,-211.14
-361.45,-248.61,-210.84
-351.5,-252.66,-210.55
-341.44,-256.62,-210.24
-331.25,-260.47,-209.94
-320.94,-264.22,-209.63
-310.53,-267.87,-209.32
-300,-271.41,-209
-289.37,-274.85,-208.68
-278.63,-278.18,-208.36
-267.79,-281.4,-208.03
-256.86,-284.52,-207.71
-245.83,-287.52,-207.37
-234.72,-290.42,-207.04
-223.51,-293.2,-206.71
-212.22,-295.87,-206.37
-200.86,-298.43,-206.03
-189.41,-300.88,-205.68
-177.9,-303.21,-205.34
-166.31,-305.42,-204.99
-154.66,-307.52,-204.64
-142.95,-309.5,-204.29
-131.17,-311.37,-203.94
-119.35,-313.12,-203.58
-107.47,-314.75,-203.22
-95.538,-316.26,-202.87
-83.566,-317.65,-202.51
-71.554,-318.92,-202.15
-59.504,-320.08,-201.79
-47.421,-321.11,-201.42
-35.309,-322.02,-201.06
-23.17,-322.81,-200.7
-11.009,-323.48,-200.33
1.1705,-324.03,-199.96
13.365,-324.45,-199.6
25.57,-324.76,-199.23
37.783,-324.94,-198.87
50,-325,-198.5
62.217,-324.94,-198.13
74.43,-324.76,-197.77
86.635,-324.45,-197.4
98.83,-324.03,-197.04
111.01,-323.48,-196.67
123.17,-322.81,-196.3
135.31,-322.02,-195.94
147.42,-321.11,-195.58
159.5,-320.08,-195.21
171.55,-318.92,-194.85
183.57,-317.65,-194.49
195.54,-316.26,-194.13
207.47,-314.75,-193.78
219.35,-313.12,-193.42
231.17,-311.37,-193.06
242.95,-309.5,-192.71
254.66,-307.52,-192.36
266.31,-305.42,-192.01
277.9,-303.21,-191.66
289.41,-300.88,-191.32
300.86,-298.43,-190.97
312.22,-295.87,-190.63
323.51,-293.2,-190.29
334.72,-290.42,-189.96
345.83,-287.52,-189.63
356.86,-284.52,-189.29
367.79,-281.4,-188.97
378.63,-278.18,-188.64
389.37,-274.85,-188.32
400,-271.41,-188
410.53,-267.87,-187.68
420.94,-264.22,-187.37
431.25,-260.47,-187.06
441.44,-256.62,-186.76
451.5,-252.66,-186.45
461.45,-248.61,-186.16
471.27,-244.45,-185.86
480.96,-240.2,-185.57
490.52,-235.86,-185.28
499.95,-231.42,-185
509.24,-226.88,-184.72
518.39,-222.26,-184.45
527.4,-217.54,-184.18
536.26,-212.74,-183.91
544.97,-207.84,-183.65
553.54,-202.86,-183.39
561.95,-197.8,-183.14
570.2,-192.65,-182.89
578.3,-187.42,-182.65
586.23,-182.12,-182.41
594,-176.73,-182.18
601.61,-171.26,-181.95
609.04,-165.73,-181.73
616.31,-160.11,-181.51
623.41,-154.43,-181.3
630.33,-148.68,-181.09
637.07,-142.86,-180.89
643.63,-136.97,-180.69
650.02,-131.02,-180.5
656.22,-125,-180.31
662.23,-118.92,-180.13
668.06,-112.79,-179.96
673.7,-106.6,-179.79
679.16,-100.35,-179.63
684.42,-94.047,-179.47
689.48,-87.695,-179.32
694.35,-81.292,-179.17
699.03,-74.843,-179.03
703.51,-68.347,-178.89
707.78,-61.808,-178.77
711.86,-55.227,-178.64
715.74,-48.607,-178.53
719.41,-41.949,-178.42
722.88,-35.255,-178.31
726.15,-28.528,-178.22
729.21,-21.769,-178.12
732.06,-14.98,-178.04
734.7,-8.1647,-177.96
737.14,-1.3236,-177.89
739.37,5.5407,-177.82
741.38,12.426,-177.76
743.19,19.331,-177.7
744.78,26.252,-177.66
746.17,33.189,-177.62
747.34,40.138,-177.58
748.29,47.097,-177.55
749.04,54.066,-177.53
749.57,61.04,-177.51
749.89,68.019,-177.5
750,75,-177.5
749.89,81.981,-177.5
